snapshot_date,product_id,store_id,stock_on_hand,reorder_point,lead_time_days
2024-11-27,P0028,S007,220,77,14
2024-11-27,P0028,S009,491,42,14
2024-11-27,P0028,S011,400,27,9
2024-11-27,P0028,S013,313,23,11
2024-11-27,P0028,S015,224,94,13
2024-11-27,P0028,S017,146,81,14
2024-11-27,P0031,S001,461,69,9
2024-11-27,P0031,S003,13,50,6
2024-11-27,P0031,S005,376,92,3
2024-11-27,P0031,S007,73,58,6
2024-11-27,P0031,S009,48,26,7
2024-11-27,P0031,S011,407,29,8
2024-11-27,P0031,S013,56,93,7
2024-11-27,P0031,S015,35,73,3
2024-11-27,P0031,S017,414,22,7
2024-11-27,P0034,S001,65,37,10
2024-11-27,P0034,S003,368,63,5
2024-11-27,P0034,S005,381,97,10
2024-11-27,P0034,S007,469,23,12
2024-11-27,P0034,S009,332,82,4
2024-11-27,P0034,S011,12,29,14
2024-11-27,P0034,S013,480,61,7
2024-11-27,P0034,S015,29,39,12
2024-11-27,P0034,S017,177,56,4
2024-11-27,P0037,S001,397,46,10
2024-11-27,P0037,S003,292,98,4
2024-11-27,P0037,S005,352,63,4
2024-11-27,P0037,S007,267,74,12
2024-11-27,P0037,S009,181,65,8
2024-11-27,P0037,S011,129,51,5
2024-11-27,P0037,S013,133,91,8
2024-11-27,P0037,S015,199,39,3
2024-11-27,P0037,S017,334,39,11
2024-11-27,P0040,S001,123,91,3
2024-11-27,P0040,S003,452,42,10
2024-11-27,P0040,S005,418,26,9
2024-11-27,P0040,S007,291,65,4
2024-11-27,P0040,S009,68,64,14
2024-11-27,P0040,S011,389,22,12
2024-11-27,P0040,S013,354,38,14
2024-11-27,P0040,S015,495,86,10
2024-11-27,P0040,S017,148,55,5
2024-11-27,P0043,S001,196,83,7
2024-11-27,P0043,S003,202,93,6
2024-11-27,P0043,S005,187,77,7
2024-11-27,P0043,S007,52,30,9
2024-11-27,P0043,S009,79,31,12
2024-11-27,P0043,S011,158,34,10
2024-11-27,P0043,S013,175,46,9
2024-11-27,P0043,S015,236,56,12
2024-11-27,P0043,S017,489,77,5
2024-11-27,P0046,S001,49,82,6
2024-11-27,P0046,S003,203,81,3
2024-11-27,P0046,S005,169,34,7
2024-11-27,P0046,S007,345,86,12
2024-11-27,P0046,S009,377,26,11
2024-11-27,P0046,S011,164,84,7
2024-11-27,P0046,S013,125,57,8
2024-11-27,P0046,S015,379,81,8
2024-11-27,P0046,S017,66,74,9
2024-11-27,P0049,S001,116,49,6
2024-11-27,P0049,S003,308,22,5
2024-11-27,P0049,S005,419,21,8
2024-11-27,P0049,S007,396,71,7
2024-11-27,P0049,S009,65,63,11
2024-11-27,P0049,S011,234,42,14
2024-11-27,P0049,S013,327,79,4
2024-11-27,P0049,S015,433,70,4
2024-11-27,P0049,S017,498,89,12
2024-11-26,P0001,S001,137,82,6
2024-11-26,P0001,S003,357,48,5
2024-11-26,P0001,S005,335,78,3
2024-11-26,P0001,S007,179,78,4
2024-11-26,P0001,S009,65,93,3
2024-11-26,P0001,S011,213,34,9
2024-11-26,P0001,S013,11,60,9
2024-11-26,P0001,S015,303,25,3
2024-11-26,P0001,S017,492,98,10
2024-11-26,P0004,S001,482,65,4
2024-11-26,P0004,S003,130,97,14
2024-11-26,P0004,S005,123,30,10
2024-11-26,P0004,S007,310,93,10
2024-11-26,P0004,S009,456,100,4
2024-11-26,P0004,S011,307,53,14
2024-11-26,P0004,S013,86,53,8
2024-11-26,P0004,S015,17,27,12
2024-11-26,P0004,S017,392,72,6
2024-11-26,P0007,S001,365,80,7
2024-11-26,P0007,S003,387,72,4
2024-11-26,P0007,S005,266,24,6
2024-11-26,P0007,S007,356,43,11
2024-11-26,P0007,S009,165,29,11
2024-11-26,P0007,S011,486,65,6
2024-11-26,P0007,S013,327,67,5
2024-11-26,P0007,S015,491,29,4
2024-11-26,P0007,S017,51,67,11
2024-11-26,P0010,S001,186,83,8
2024-11-26,P0010,S003,157,29,10
2024-11-26,P0010,S005,431,86,8
2024-11-26,P0010,S007,35,79,8
2024-11-26,P0010,S009,370,23,12
2024-11-26,P0010,S011,312,23,13
2024-11-26,P0010,S013,461,68,4
2024-11-26,P0010,S015,107,82,7
2024-11-26,P0010,S017,214,64,10
2024-11-26,P0013,S001,77,66,13
2024-11-26,P0013,S003,96,77,13
2024-11-26,P0013,S005,89,85,5
2024-11-26,P0013,S007,390,60,10
2024-11-26,P0013,S009,491,80,10
2024-11-26,P0013,S011,108,77,9
2024-11-26,P0013,S013,115,96,10
2024-11-26,P0013,S015,123,43,3
2024-11-26,P0013,S017,189,44,9
2024-11-26,P0016,S001,11,21,3
2024-11-26,P0016,S003,398,85,10
2024-11-26,P0016,S005,239,62,6
2024-11-26,P0016,S007,10,68,9
2024-11-26,P0016,S009,53,32,12
2024-11-26,P0016,S011,127,34,9
2024-11-26,P0016,S013,43,77,10
2024-11-26,P0016,S015,26,86,5
2024-11-26,P0016,S017,486,97,11
2024-11-26,P0019,S001,76,66,9
2024-11-26,P0019,S003,68,64,4
2024-11-26,P0019,S005,273,55,14
2024-11-26,P0019,S007,139,68,5
2024-11-26,P0019,S009,477,33,3
2024-11-26,P0019,S011,18,78,11
2024-11-26,P0019,S013,18,95,4
2024-11-26,P0019,S015,411,56,5
2024-11-26,P0019,S017,67,23,10
2024-11-26,P0022,S001,231,66,6
2024-11-26,P0022,S003,327,98,8
2024-11-26,P0022,S005,174,82,10
2024-11-26,P0022,S007,86,67,5
2024-11-26,P0022,S009,442,38,14
2024-11-26,P0022,S011,372,67,12
2024-11-26,P0022,S013,327,55,5
2024-11-26,P0022,S015,224,39,11
2024-11-26,P0022,S017,92,89,11
2024-11-26,P0025,S001,265,64,13
2024-11-26,P0025,S003,15,79,9
2024-11-26,P0025,S005,416,59,10
2024-11-26,P0025,S007,400,90,4
2024-11-26,P0025,S009,484,49,7
2024-11-26,P0025,S011,210,37,8
2024-11-26,P0025,S013,152,93,9
2024-11-26,P0025,S015,219,95,6
2024-11-26,P0025,S017,180,30,12
2024-11-26,P0028,S001,362,72,13
2024-11-26,P0028,S003,346,51,3
2024-11-26,P0028,S005,472,49,6
2024-11-26,P0028,S007,398,32,11
2024-11-26,P0028,S009,117,93,9
2024-11-26,P0028,S011,350,61,4
2024-11-26,P0028,S013,402,32,11
2024-11-26,P0028,S015,356,72,9
2024-11-26,P0028,S017,214,46,10
2024-11-26,P0031,S001,370,86,5
2024-11-26,P0031,S003,165,20,6
2024-11-26,P0031,S005,76,69,11
2024-11-26,P0031,S007,383,95,13
2024-11-26,P0031,S009,209,73,5
2024-11-26,P0031,S011,394,36,3
2024-11-26,P0031,S013,276,22,14
2024-11-26,P0031,S015,476,78,7
2024-11-26,P0031,S017,121,66,9
2024-11-26,P0034,S001,146,52,9
2024-11-26,P0034,S003,461,62,9
2024-11-26,P0034,S005,479,49,3
2024-11-26,P0034,S007,483,94,8
2024-11-26,P0034,S009,31,44,6
2024-11-26,P0034,S011,305,98,12
2024-11-26,P0034,S013,396,30,10
2024-11-26,P0034,S015,23,23,12
2024-11-26,P0034,S017,438,51,9
2024-11-26,P0037,S001,359,26,8
2024-11-26,P0037,S003,79,99,3
2024-11-26,P0037,S005,424,34,13
2024-11-26,P0037,S007,493,46,10
2024-11-26,P0037,S009,46,68,9
2024-11-26,P0037,S011,487,93,4
2024-11-26,P0037,S013,82,48,14
2024-11-26,P0037,S015,316,46,10
2024-11-26,P0037,S017,134,24,5
2024-11-26,P0040,S001,235,99,12
2024-11-26,P0040,S003,94,62,14
2024-11-26,P0040,S005,383,71,4
2024-11-26,P0040,S007,76,70,5
2024-11-26,P0040,S009,413,93,10
2024-11-26,P0040,S011,288,32,8
2024-11-26,P0040,S013,74,29,10
2024-11-26,P0040,S015,181,28,6
2024-11-26,P0040,S017,113,51,5
2024-11-26,P0043,S001,159,51,10
2024-11-26,P0043,S003,188,88,3
2024-11-26,P0043,S005,470,82,11
2024-11-26,P0043,S007,333,60,5
2024-11-26,P0043,S009,15,85,5
2024-11-26,P0043,S011,382,79,8
2024-11-26,P0043,S013,187,62,14
2024-11-26,P0043,S015,159,39,11
2024-11-26,P0043,S017,331,72,13
2024-11-26,P0046,S001,27,54,6
2024-11-26,P0046,S003,57,42,11
2024-11-26,P0046,S005,46,31,12
2024-11-26,P0046,S007,380,52,6
2024-11-26,P0046,S009,412,25,10
2024-11-26,P0046,S011,165,41,4
2024-11-26,P0046,S013,11,43,10
2024-11-26,P0046,S015,496,38,4
2024-11-26,P0046,S017,15,54,11
2024-11-26,P0049,S001,23,59,3
2024-11-26,P0049,S003,297,64,10
2024-11-26,P0049,S005,204,61,14
2024-11-26,P0049,S007,75,94,5
2024-11-26,P0049,S009,134,99,6
2024-11-26,P0049,S011,125,73,8
2024-11-26,P0049,S013,206,27,12
2024-11-26,P0049,S015,167,64,5
2024-11-26,P0049,S017,445,34,6
2024-11-25,P0001,S001,27,42,10
2024-11-25,P0001,S003,443,24,10
2024-11-25,P0001,S005,130,43,13
2024-11-25,P0001,S007,200,69,5
2024-11-25,P0001,S009,457,56,4
2024-11-25,P0001,S011,475,85,3
2024-11-25,P0001,S013,499,60,8
2024-11-25,P0001,S015,404,74,6
2024-11-25,P0001,S017,130,25,3
2024-11-25,P0004,S001,84,63,5
2024-11-25,P0004,S003,452,51,14
2024-11-25,P0004,S005,308,94,7
2024-11-25,P0004,S007,490,84,6
2024-11-25,P0004,S009,290,29,14
2024-11-25,P0004,S011,325,60,14
2024-11-25,P0004,S013,297,89,11
2024-11-25,P0004,S015,184,66,10
2024-11-25,P0004,S017,423,66,3
2024-11-25,P0007,S001,52,37,11
2024-11-25,P0007,S003,32,74,9
2024-11-25,P0007,S005,14,87,11
2024-11-25,P0007,S007,165,55,12
2024-11-25,P0007,S009,421,36,4
2024-11-25,P0007,S011,53,88,4
2024-11-25,P0007,S013,482,22,13
2024-11-25,P0007,S015,222,95,8
2024-11-25,P0007,S017,312,34,10
2024-11-25,P0010,S001,466,23,7
2024-11-25,P0010,S003,188,100,13
2024-11-25,P0010,S005,490,24,13
2024-11-25,P0010,S007,132,88,4
2024-11-25,P0010,S009,122,56,14
2024-11-25,P0010,S011,443,98,8
2024-11-25,P0010,S013,183,51,5
2024-11-25,P0010,S015,381,35,5
2024-11-25,P0010,S017,253,41,10
2024-11-25,P0013,S001,317,62,5
2024-11-25,P0013,S003,474,85,7
2024-11-25,P0013,S005,256,22,3
2024-11-25,P0013,S007,48,75,13
2024-11-25,P0013,S009,158,96,5
2024-11-25,P0013,S011,462,44,10
2024-11-25,P0013,S013,295,41,9
2024-11-25,P0013,S015,317,60,6
2024-11-25,P0013,S017,489,81,10
2024-11-25,P0016,S001,225,39,3
2024-11-25,P0016,S003,134,99,12
2024-11-25,P0016,S005,176,29,5
2024-11-25,P0016,S007,405,48,7
2024-11-25,P0016,S009,29,51,10
2024-11-25,P0016,S011,314,86,14
2024-11-25,P0016,S013,245,73,12
2024-11-25,P0016,S015,187,69,7
2024-11-25,P0016,S017,38,29,8
2024-11-25,P0019,S001,45,28,11
2024-11-25,P0019,S003,147,40,6
2024-11-25,P0019,S005,122,20,14
2024-11-25,P0019,S007,275,80,3
2024-11-25,P0019,S009,456,85,12
2024-11-25,P0019,S011,12,20,13
2024-11-25,P0019,S013,349,27,14
2024-11-25,P0019,S015,157,24,10
2024-11-25,P0019,S017,235,91,10
2024-11-25,P0022,S001,328,51,14
2024-11-25,P0022,S003,231,62,9
2024-11-25,P0022,S005,128,94,13
2024-11-25,P0022,S007,369,47,4
2024-11-25,P0022,S009,99,89,10
2024-11-25,P0022,S011,94,43,9
2024-11-25,P0022,S013,221,82,4
2024-11-25,P0022,S015,210,26,4
2024-11-25,P0022,S017,416,76,4
2024-11-25,P0025,S001,237,84,10
2024-11-25,P0025,S003,55,51,8
2024-11-25,P0025,S005,160,38,3
2024-11-25,P0025,S007,261,67,11
2024-11-25,P0025,S009,425,35,9
2024-11-25,P0025,S011,52,48,6
2024-11-25,P0025,S013,21,86,11
2024-11-25,P0025,S015,282,89,11
2024-11-25,P0025,S017,191,93,14
2024-11-25,P0028,S001,481,34,10
2024-11-25,P0028,S003,426,57,10
2024-11-25,P0028,S005,34,31,5
2024-11-25,P0028,S007,365,21,5
2024-11-25,P0028,S009,228,84,7
2024-11-25,P0028,S011,477,100,14
2024-11-25,P0028,S013,61,37,3
2024-11-25,P0028,S015,428,81,11
2024-11-25,P0028,S017,470,51,8
2024-11-25,P0031,S001,75,87,13
2024-11-25,P0031,S003,52,94,4
2024-11-25,P0031,S005,487,37,9
2024-11-25,P0031,S007,314,58,13
2024-11-25,P0031,S009,203,27,12
2024-11-25,P0031,S011,190,83,4
2024-11-25,P0031,S013,326,61,3
2024-11-25,P0031,S015,218,42,10
2024-11-25,P0031,S017,316,40,10
2024-11-25,P0034,S001,112,68,11
2024-11-25,P0034,S003,464,68,3
2024-11-25,P0034,S005,172,52,9
2024-11-25,P0034,S007,488,40,14
2024-11-25,P0034,S009,268,55,10
2024-11-25,P0034,S011,99,22,5
2024-11-25,P0034,S013,367,58,8
2024-11-25,P0034,S015,496,88,8
2024-11-25,P0034,S017,483,57,13
2024-11-25,P0037,S001,124,63,5
2024-11-25,P0037,S003,315,32,9
2024-11-25,P0037,S005,177,64,9
2024-11-25,P0037,S007,338,89,4
2024-11-25,P0037,S009,45,41,7
2024-11-25,P0037,S011,193,35,13
2024-11-25,P0037,S013,338,76,5
2024-11-25,P0037,S015,345,68,5
2024-11-25,P0037,S017,183,98,10
2024-11-25,P0040,S001,21,75,13
2024-11-25,P0040,S003,279,23,4
2024-11-25,P0040,S005,385,33,12
2024-11-25,P0040,S007,86,35,8
2024-11-25,P0040,S009,400,71,13
2024-11-25,P0040,S011,427,94,9
2024-11-25,P0040,S013,413,74,11
2024-11-25,P0040,S015,394,75,13
2024-11-25,P0040,S017,443,72,8
2024-11-25,P0043,S001,328,68,10
2024-11-25,P0043,S003,400,90,12
2024-11-25,P0043,S005,351,41,6
2024-11-25,P0043,S007,192,44,7
2024-11-25,P0043,S009,382,32,7
2024-11-25,P0043,S011,152,75,4
2024-11-25,P0043,S013,456,81,10
2024-11-25,P0043,S015,150,68,5
2024-11-25,P0043,S017,211,21,7
2024-11-25,P0046,S001,27,79,5
2024-11-25,P0046,S003,389,25,10
2024-11-25,P0046,S005,57,27,10
2024-11-25,P0046,S007,348,80,5
2024-11-25,P0046,S009,100,98,11
2024-11-25,P0046,S011,398,83,10
2024-11-25,P0046,S013,233,54,3
2024-11-25,P0046,S015,87,70,9
2024-11-25,P0046,S017,420,21,4
2024-11-25,P0049,S001,81,73,4
2024-11-25,P0049,S003,234,78,6
2024-11-25,P0049,S005,324,80,7
2024-11-25,P0049,S007,322,38,6
2024-11-25,P0049,S009,303,49,13
2024-11-25,P0049,S011,35,96,14
2024-11-25,P0049,S013,262,45,3
2024-11-25,P0049,S015,483,52,6
2024-11-25,P0049,S017,495,36,10
2024-11-24,P0001,S001,230,58,11
2024-11-24,P0001,S003,348,87,8
2024-11-24,P0001,S005,33,22,6
2024-11-24,P0001,S007,378,73,4
2024-11-24,P0001,S009,330,92,14
2024-11-24,P0001,S011,139,68,11
2024-11-24,P0001,S013,180,54,7
2024-11-24,P0001,S015,422,52,12
2024-11-24,P0001,S017,125,45,12
2024-11-24,P0004,S001,64,42,3
2024-11-24,P0004,S003,390,50,7
2024-11-24,P0004,S005,247,25,12
2024-11-24,P0004,S007,228,65,11
2024-11-24,P0004,S009,212,34,10
2024-11-24,P0004,S011,322,58,6
2024-11-24,P0004,S013,249,62,3
2024-11-24,P0004,S015,118,41,6
2024-11-24,P0004,S017,155,66,8
2024-11-24,P0007,S001,260,89,13
2024-11-24,P0007,S003,193,51,4
2024-11-24,P0007,S005,117,68,9
2024-11-24,P0007,S007,125,81,8
2024-11-24,P0007,S009,61,89,6
2024-11-24,P0007,S011,250,96,9
2024-11-24,P0007,S013,471,21,13
2024-11-24,P0007,S015,393,72,7
2024-11-24,P0007,S017,169,47,8
2024-11-24,P0010,S001,263,69,12
2024-11-24,P0010,S003,496,86,7
2024-11-24,P0010,S005,461,70,3
2024-11-24,P0010,S007,152,22,6
2024-11-24,P0010,S009,172,36,8
2024-11-24,P0010,S011,94,57,13
2024-11-24,P0010,S013,82,26,10
2024-11-24,P0010,S015,291,21,8
2024-11-24,P0010,S017,423,81,7
2024-11-24,P0013,S001,219,36,10
2024-11-24,P0013,S003,384,30,10
2024-11-24,P0013,S005,205,66,10
2024-11-24,P0013,S007,136,40,7
2024-11-24,P0013,S009,128,46,6
2024-11-24,P0013,S011,485,67,8
2024-11-24,P0013,S013,90,63,12
2024-11-24,P0013,S015,410,88,4
2024-11-24,P0013,S017,369,21,5
2024-11-24,P0016,S001,82,70,4
2024-11-24,P0016,S003,212,83,5
2024-11-24,P0016,S005,64,80,12
2024-11-24,P0016,S007,391,39,6
2024-11-24,P0016,S009,376,61,12
2024-11-24,P0016,S011,478,79,7
2024-11-24,P0016,S013,361,49,13
2024-11-24,P0016,S015,292,52,9
2024-11-24,P0016,S017,286,42,7
2024-11-24,P0019,S001,362,60,11
2024-11-24,P0019,S003,195,72,4
2024-11-24,P0019,S005,59,95,9
2024-11-24,P0019,S007,198,22,6
2024-11-24,P0019,S009,316,30,9
2024-11-24,P0019,S011,240,84,11
2024-11-24,P0019,S013,359,71,3
2024-11-24,P0019,S015,256,53,6
2024-11-24,P0019,S017,108,45,8
2024-11-24,P0022,S001,221,40,12
2024-11-24,P0022,S003,45,49,5
2024-11-24,P0022,S005,235,83,14
2024-11-24,P0022,S007,47,64,14
2024-11-24,P0022,S009,235,90,4
2024-11-24,P0022,S011,138,21,10
2024-11-24,P0022,S013,495,51,12
2024-11-24,P0022,S015,250,34,14
2024-11-24,P0022,S017,133,24,3
2024-11-24,P0025,S001,79,56,4
2024-11-24,P0025,S003,146,43,9
2024-11-24,P0025,S005,300,46,4
2024-11-24,P0025,S007,65,58,8
2024-11-24,P0025,S009,275,57,11
2024-11-24,P0025,S011,93,36,13
2024-11-24,P0025,S013,440,21,14
2024-11-24,P0025,S015,427,53,6
2024-11-24,P0025,S017,322,79,8
2024-11-24,P0028,S001,166,85,8
2024-11-24,P0028,S003,478,96,3
2024-11-24,P0028,S005,230,21,12
2024-11-24,P0028,S007,474,78,7
2024-11-24,P0028,S009,420,68,9
2024-11-24,P0028,S011,430,44,14
2024-11-24,P0028,S013,19,47,4
2024-11-24,P0028,S015,82,83,7
2024-11-24,P0028,S017,364,93,4
2024-11-24,P0031,S001,444,33,5
2024-11-24,P0031,S003,50,71,9
2024-11-24,P0031,S005,183,96,8
2024-11-24,P0031,S007,120,68,13
2024-11-24,P0031,S009,467,40,14
2024-11-24,P0031,S011,153,73,8
2024-11-24,P0031,S013,481,83,4
2024-11-24,P0031,S015,349,98,9
2024-11-24,P0031,S017,336,89,14
2024-11-24,P0034,S001,315,72,9
2024-11-24,P0034,S003,157,83,14
2024-11-24,P0034,S005,478,68,14
2024-11-24,P0034,S007,85,61,5
2024-11-24,P0034,S009,441,48,12
2024-11-24,P0034,S011,401,90,6
2024-11-24,P0034,S013,144,24,5
2024-11-24,P0034,S015,493,85,12
2024-11-24,P0034,S017,113,88,12
2024-11-24,P0037,S001,297,52,10
2024-11-24,P0037,S003,201,79,3
2024-11-24,P0037,S005,432,95,3
2024-11-24,P0037,S007,496,86,12
2024-11-24,P0037,S009,19,67,13
2024-11-24,P0037,S011,151,74,13
2024-11-24,P0037,S013,365,96,14
2024-11-24,P0037,S015,299,32,13
2024-11-24,P0037,S017,132,71,10
2024-11-24,P0040,S001,353,68,6
2024-11-24,P0040,S003,493,77,10
2024-11-24,P0040,S005,225,43,11
2024-11-24,P0040,S007,68,26,10
2024-11-24,P0040,S009,161,77,7
2024-11-24,P0040,S011,368,46,7
2024-11-24,P0040,S013,90,87,7
2024-11-24,P0040,S015,455,85,13
2024-11-24,P0040,S017,370,26,5
2024-11-24,P0043,S001,78,23,12
2024-11-24,P0043,S003,39,66,9
2024-11-24,P0043,S005,192,30,14
2024-11-24,P0043,S007,46,28,10
2024-11-24,P0043,S009,186,55,7
2024-11-24,P0043,S011,441,31,13
2024-11-24,P0043,S013,354,74,8
2024-11-24,P0043,S015,157,91,9
2024-11-24,P0043,S017,65,76,11
2024-11-24,P0046,S001,59,52,4
2024-11-24,P0046,S003,362,40,14
2024-11-24,P0046,S005,126,71,7
2024-11-24,P0046,S007,366,52,6
2024-11-24,P0046,S009,389,61,9
2024-11-24,P0046,S011,472,94,6
2024-11-24,P0046,S013,329,66,9
2024-11-24,P0046,S015,94,59,6
2024-11-24,P0046,S017,459,62,12
2024-11-24,P0049,S001,196,84,11
2024-11-24,P0049,S003,71,86,5
2024-11-24,P0049,S005,126,21,5
2024-11-24,P0049,S007,488,60,5
2024-11-24,P0049,S009,445,78,3
2024-11-24,P0049,S011,289,71,3
2024-11-24,P0049,S013,189,90,14
2024-11-24,P0049,S015,156,64,11
2024-11-24,P0049,S017,190,25,14
2024-11-23,P0001,S001,149,80,5
2024-11-23,P0001,S003,327,38,4
2024-11-23,P0001,S005,199,97,10
2024-11-23,P0001,S007,431,65,3
2024-11-23,P0001,S009,122,79,10
2024-11-23,P0001,S011,486,93,11
2024-11-23,P0001,S013,453,59,3
2024-11-23,P0001,S015,359,33,10
2024-11-23,P0001,S017,113,31,8
2024-11-23,P0004,S001,247,31,12
2024-11-23,P0004,S003,129,51,5
2024-11-23,P0004,S005,111,46,3
2024-11-23,P0004,S007,182,54,9
2024-11-23,P0004,S009,346,68,8
2024-11-23,P0004,S011,43,46,14
2024-11-23,P0004,S013,256,34,3
2024-11-23,P0004,S015,473,31,3
2024-11-23,P0004,S017,194,92,14
2024-11-23,P0007,S001,152,53,7
2024-11-23,P0007,S003,189,89,9
2024-11-23,P0007,S005,146,35,12
2024-11-23,P0007,S007,350,73,8
2024-11-23,P0007,S009,99,80,12
2024-11-23,P0007,S011,234,67,8
2024-11-23,P0007,S013,301,24,8
2024-11-23,P0007,S015,181,43,10
2024-11-23,P0007,S017,202,87,9
2024-11-23,P0010,S001,55,91,5
2024-11-23,P0010,S003,98,27,6
2024-11-23,P0010,S005,463,45,5
2024-11-23,P0010,S007,93,43,5
2024-11-23,P0010,S009,119,86,3
2024-11-23,P0010,S011,261,32,6
2024-11-23,P0010,S013,81,20,14
2024-11-23,P0010,S015,179,20,7
2024-11-23,P0010,S017,413,79,10
2024-11-23,P0013,S001,339,33,8
2024-11-23,P0013,S003,178,31,5
2024-11-23,P0013,S005,32,67,14
2024-11-23,P0013,S007,148,46,5
2024-11-23,P0013,S009,304,41,8
2024-11-23,P0013,S011,249,78,4
2024-11-23,P0013,S013,105,82,10
2024-11-23,P0013,S015,32,96,6
2024-11-23,P0013,S017,54,85,4
2024-11-23,P0016,S001,348,87,14
2024-11-23,P0016,S003,55,51,9
2024-11-23,P0016,S005,463,99,5
2024-11-23,P0016,S007,20,88,6
2024-11-23,P0016,S009,96,41,8
2024-11-23,P0016,S011,335,61,9
2024-11-23,P0016,S013,467,70,5
2024-11-23,P0016,S015,51,40,3
2024-11-23,P0016,S017,402,62,14
2024-11-23,P0019,S001,474,25,10
2024-11-23,P0019,S003,65,91,6
2024-11-23,P0019,S005,17,48,5
2024-11-23,P0019,S007,331,51,6
2024-11-23,P0019,S009,320,31,3
2024-11-23,P0019,S011,83,56,10
2024-11-23,P0019,S013,64,36,9
2024-11-23,P0019,S015,149,67,5
2024-11-23,P0019,S017,235,40,10
2024-11-23,P0022,S001,66,100,4
2024-11-23,P0022,S003,97,98,14
2024-11-23,P0022,S005,31,41,11
2024-11-23,P0022,S007,431,20,14
2024-11-23,P0022,S009,414,46,8
2024-11-23,P0022,S011,347,52,8
2024-11-23,P0022,S013,256,23,5
2024-11-23,P0022,S015,157,24,10
2024-11-23,P0022,S017,284,65,13
2024-11-23,P0025,S001,390,49,13
2024-11-23,P0025,S003,278,43,8
2024-11-23,P0025,S005,97,99,7
2024-11-23,P0025,S007,29,60,12
2024-11-23,P0025,S009,19,93,11
2024-11-23,P0025,S011,97,100,14
2024-11-23,P0025,S013,489,26,8
2024-11-23,P0025,S015,238,35,11
2024-11-23,P0025,S017,360,24,13
2024-11-23,P0028,S001,462,27,11
2024-11-23,P0028,S003,359,70,11
2024-11-23,P0028,S005,443,23,6
2024-11-23,P0028,S007,485,63,11
2024-11-23,P0028,S009,145,69,12
2024-11-23,P0028,S011,479,99,11
2024-11-23,P0028,S013,472,84,7
2024-11-23,P0028,S015,477,42,9
2024-11-23,P0028,S017,16,41,10
2024-11-23,P0031,S001,244,75,12
2024-11-23,P0031,S003,268,45,3
2024-11-23,P0031,S005,302,66,8
2024-11-23,P0031,S007,58,41,12
2024-11-23,P0031,S009,284,32,12
2024-11-23,P0031,S011,86,85,13
2024-11-23,P0031,S013,149,30,5
2024-11-23,P0031,S015,204,48,14
2024-11-23,P0031,S017,284,64,6
2024-11-23,P0034,S001,311,54,7
2024-11-23,P0034,S003,216,41,3
2024-11-23,P0034,S005,392,72,6
2024-11-23,P0034,S007,279,48,8
2024-11-23,P0034,S009,63,58,10
2024-11-23,P0034,S011,328,61,6
2024-11-23,P0034,S013,126,61,14
2024-11-23,P0034,S015,241,28,9
2024-11-23,P0034,S017,142,89,9
2024-11-23,P0037,S001,240,70,12
2024-11-23,P0037,S003,100,80,6
2024-11-23,P0037,S005,28,80,11
2024-11-23,P0037,S007,473,89,5
2024-11-23,P0037,S009,424,49,8
2024-11-23,P0037,S011,37,27,6
2024-11-23,P0037,S013,147,56,9
2024-11-23,P0037,S015,462,58,13
2024-11-23,P0037,S017,111,58,7
2024-11-23,P0040,S001,389,79,9
2024-11-23,P0040,S003,14,99,9
2024-11-23,P0040,S005,353,58,3
2024-11-23,P0040,S007,400,81,10
2024-11-23,P0040,S009,435,99,13
2024-11-23,P0040,S011,282,60,8
2024-11-23,P0040,S013,480,64,3
2024-11-23,P0040,S015,480,46,7
2024-11-23,P0040,S017,251,74,3
2024-11-23,P0043,S001,171,79,11
2024-11-23,P0043,S003,225,77,14
2024-11-23,P0043,S005,417,70,9
2024-11-23,P0043,S007,102,77,6
2024-11-23,P0043,S009,189,20,14
2024-11-23,P0043,S011,144,77,4
2024-11-23,P0043,S013,120,70,11
2024-11-23,P0043,S015,493,70,10
2024-11-23,P0043,S017,139,83,12
2024-11-23,P0046,S001,207,72,10
2024-11-23,P0046,S003,291,40,10
2024-11-23,P0046,S005,272,90,14
2024-11-23,P0046,S007,357,65,14
2024-11-23,P0046,S009,212,25,8
2024-11-23,P0046,S011,66,43,4
2024-11-23,P0046,S013,135,76,8
2024-11-23,P0046,S015,89,98,12
2024-11-23,P0046,S017,280,38,8
2024-11-23,P0049,S001,358,82,11
2024-11-23,P0049,S003,235,22,13
2024-11-23,P0049,S005,274,64,11
2024-11-23,P0049,S007,403,59,4
2024-11-23,P0049,S009,57,44,13
2024-11-23,P0049,S011,48,62,5
2024-11-23,P0049,S013,181,88,14
2024-11-23,P0049,S015,418,40,5
2024-11-23,P0049,S017,170,51,6
2024-11-22,P0001,S001,20,80,9
2024-11-22,P0001,S003,476,24,3
2024-11-22,P0001,S005,441,76,7
2024-11-22,P0001,S007,289,87,6
2024-11-22,P0001,S009,209,25,13
2024-11-22,P0001,S011,303,78,8
2024-11-22,P0001,S013,55,20,13
2024-11-22,P0001,S015,251,57,12
2024-11-22,P0001,S017,18,62,14
2024-11-22,P0004,S001,101,45,13
2024-11-22,P0004,S003,360,91,10
2024-11-22,P0004,S005,492,67,9
2024-11-22,P0004,S007,259,25,3
2024-11-22,P0004,S009,172,92,12
2024-11-22,P0004,S011,106,73,11
2024-11-22,P0004,S013,128,27,11
2024-11-22,P0004,S015,405,71,9
