order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD000345,2024-11-05 00:00:00,P0033,S001,4,388.94,5,Paid,N
ORD000346,2024-09-20 00:00:00,P0008,S017,2,406.49,15,Refunded,Y
ORD000347,2024-10-08 00:00:00,P0023,S003,1,307.55,15,Paid,N
ORD000348,2024-12-24 00:00:00,P0019,S011,2,108.93,0,Refunded,Y
ORD000349,2024-12-17 00:00:00,P0050,S010,4,382.63,15,Refunded,N
ORD000350,2024-09-12 00:00:00,P0029,S005,2,294.87,15,Paid,N
ORD000351,2024-09-03 00:00:00,P0029,S002,2,105.8,15,Paid,N
ORD000352,2024-12-30 00:00:00,P0047,S009,1,157.97,5,Paid,Y
ORD000353,2024-11-15 00:00:00,P0047,S016,2,303.77,20,Refunded,Y
ORD000354,2024-10-23 00:00:00,P0014,S005,2,194.15,25,Paid,N
ORD000355,2024-11-05 00:00:00,P0050,S010,5,307.34,5,Paid,N
ORD000356,2024-09-13 00:00:00,P0014,S007,2,86.56,0,Failed,Y
ORD000357,2024-12-30 00:00:00,P0011,S017,1,233.97,20,Failed,N
ORD000358,2024-12-10 00:00:00,P0035,S014,1,71.67,0,Paid,N
ORD000359,2024-12-19 00:00:00,P0047,S016,2,121.53,25,Paid,N
ORD000360,2024-09-07 00:00:00,P0035,S011,2,473.56,5,Failed,N
ORD000361,2024-12-27 00:00:00,P0023,S012,5,442.44,0,Refunded,N
ORD000362,2024-11-04 00:00:00,P0036,S018,2,220.28,10,Paid,N
ORD000363,2024-10-14 00:00:00,P0004,S007,3,426.1,10,Paid,N
ORD000364,2024-12-11 00:00:00,P0042,S018,4,52.12,0,Paid,N
ORD000365,2024-12-08 00:00:00,P0004,S004,4,285.92,10,Paid,N
ORD000366,2024-09-18 00:00:00,P0034,S003,2,200.06,10,Paid,N
ORD000367,2024-09-28 00:00:00,P0031,S008,5,471.97,10,Failed,N
ORD000368,2024-11-26 00:00:00,P0030,S016,4,145.47,5,Failed,N
ORD000369,2024-11-19 00:00:00,P0037,S005,3,208.58,20,Failed,N
ORD000370,2024-10-24 00:00:00,P0008,S009,5,231.66,5,Paid,N
ORD000371,2024-10-25 00:00:00,P0033,S003,1,187.18,15,Failed,N
ORD000372,2024-10-19 00:00:00,P0039,S011,4,193.9,15,Paid,N
ORD000373,2024-09-30 00:00:00,P0041,S007,1,77.96,10,Paid,N
ORD000374,2024-12-27 00:00:00,P0050,S013,4,211.46,10,Paid,N
ORD000375,2024-12-05 00:00:00,P0034,S018,3,51.93,5,Paid,N
ORD000376,2024-09-22 00:00:00,P0009,S015,5,410.05,0,Paid,N
ORD000377,2024-12-16 00:00:00,P0020,S018,4,344.17,0,Paid,Y
ORD000378,2024-10-01 00:00:00,P0036,S017,5,383.3,15,Paid,N
ORD000379,2024-12-09 00:00:00,P0040,S014,4,171.33,25,Refunded,N
ORD000380,2024-09-06 00:00:00,P0041,S012,2,479.17,0,Refunded,Y
ORD000381,2024-10-18 00:00:00,P0002,S009,1,234.11,0,Failed,N
ORD000382,2024-09-14 00:00:00,P0009,S015,3,349.1,0,Paid,N
ORD000383,2024-10-10 00:00:00,P0032,S003,1,356.09,25,Refunded,Y
ORD000384,2024-09-22 00:00:00,P0043,S004,1,492.61,5,Paid,N
ORD000385,2024-10-10 00:00:00,P0026,S008,2,475.17,0,Paid,N
ORD000386,2024-10-12 00:00:00,P0008,S014,2,248.75,25,Paid,N
ORD000387,2024-12-21 00:00:00,P0033,S006,2,322.72,15,Paid,N
ORD000388,2024-11-29 00:00:00,P0050,S008,1,397.74,10,Paid,N
ORD000389,2024-09-17 00:00:00,P0041,S010,2,149.89,10,Refunded,N
ORD000390,2024-11-09 00:00:00,P0019,S001,2,465.99,20,Refunded,Y
ORD000391,2024-10-17 00:00:00,P0015,S007,3,236.91,15,Refunded,N
ORD000392,2024-11-27 00:00:00,P0036,S003,1,311.22,10,Failed,Y
ORD000393,2024-11-29 00:00:00,P0002,S003,1,348.4,15,Paid,N
ORD000394,2024-11-26 00:00:00,P0025,S006,5,62.41,0,Paid,N
ORD000395,2024-09-16 00:00:00,P0018,S009,1,471.37,0,Failed,N
ORD000396,2024-12-15 00:00:00,P0042,S013,4,56.87,25,Paid,Y
ORD000397,2024-09-12 00:00:00,P0028,S010,2,279.21,10,Paid,N
ORD000398,2024-10-13 00:00:00,P0020,S005,4,411.0,10,Paid,N
ORD000399,2024-09-10 00:00:00,P0002,S014,2,305.43,0,Refunded,Y
ORD000400,2024-09-13 00:00:00,P0026,S001,4,442.99,20,Failed,N
ORD000401,2024-10-31 00:00:00,P0008,S008,1,467.36,15,Paid,N
ORD000402,2024-10-01 00:00:00,P0017,S013,3,200.41,15,Refunded,Y
ORD000403,2024-11-26 00:00:00,P0050,S008,5,229.83,15,Failed,N
ORD000404,2024-10-30 00:00:00,P0043,S015,1,121.26,5,Paid,N
ORD000405,2024-10-29 00:00:00,P0007,S009,3,316.58,0,Paid,Y
ORD000406,2024-09-27 00:00:00,P0008,S008,1,443.46,10,Paid,N
ORD000407,2024-10-02 00:00:00,P0032,S009,1,272.44,5,Failed,N
ORD000408,2024-09-14 00:00:00,P0032,S006,2,129.97,5,Paid,N
ORD000409,2024-11-19 00:00:00,P0027,S015,1,136.31,20,Failed,N
ORD000410,2024-10-05 00:00:00,P0032,S002,3,289.14,25,Paid,N
ORD000411,2024-10-30 00:00:00,P0021,S005,2,310.23,15,Paid,N
ORD000412,2024-12-12 00:00:00,P0018,S010,4,257.4,0,Paid,N
ORD000413,2024-09-09 00:00:00,P0013,S009,2,369.42,10,Failed,Y
ORD000414,2024-10-08 00:00:00,P0010,S018,1,195.23,25,Paid,N
ORD000415,2024-10-17 00:00:00,P0047,S005,1,200.98,15,Paid,Y
ORD000416,2024-10-30 00:00:00,P0018,S016,1,130.2,25,Paid,Y
ORD000417,2024-09-17 00:00:00,P0009,S003,3,347.32,10,Paid,N
ORD000418,2024-09-06 00:00:00,P0025,S014,3,89.86,5,Refunded,N
ORD000419,2024-12-16 00:00:00,P0024,S010,2,143.58,0,Refunded,N
ORD000420,2024-09-18 00:00:00,P0012,S013,1,347.74,15,Paid,Y
ORD000421,2024-12-01 00:00:00,P0029,S003,5,399.59,15,Paid,N
ORD000422,2024-11-29 00:00:00,P0039,S015,1,300.22,5,Paid,N
ORD000423,2024-10-03 00:00:00,P0047,S018,2,488.06,10,Paid,N
ORD000424,2024-12-25 00:00:00,P0030,S007,5,346.6,10,Paid,N
ORD000425,2024-10-19 00:00:00,P0018,S012,2,293.15,15,Paid,N
ORD000426,2024-10-08 00:00:00,P0007,S010,3,83.37,10,Paid,N
ORD000427,2024-10-23 00:00:00,P0042,S008,5,315.2,20,Paid,N
ORD000428,2024-11-07 00:00:00,P0015,S006,1,103.22,15,Refunded,Y
ORD000429,2024-09-27 00:00:00,P0027,S006,1,496.98,15,Paid,N
ORD000430,2024-12-15 00:00:00,P0012,S011,1,221.88,0,Failed,Y
ORD000431,2024-09-09 00:00:00,P0027,S010,5,257.13,10,Failed,N
ORD000432,2024-10-31 00:00:00,P0023,S001,5,68.28,25,Refunded,Y
ORD000433,2024-09-15 00:00:00,P0020,S001,1,413.71,20,Paid,N
ORD000434,2024-10-08 00:00:00,P0037,S018,3,327.7,15,Paid,N
ORD000435,2024-11-23 00:00:00,P0038,S009,4,240.87,20,Failed,Y
ORD000436,2024-12-20 00:00:00,P0019,S007,5,249.89,0,Refunded,N
ORD000437,2024-10-29 00:00:00,P0032,S011,1,135.06,0,Paid,N
ORD000438,2024-09-02 00:00:00,P0003,S011,3,217.57,20,Paid,N
ORD000439,2024-12-02 00:00:00,P0040,S009,2,221.0,15,Paid,N
ORD000440,2024-09-19 00:00:00,P0033,S011,4,381.18,0,Refunded,N
ORD000441,2024-12-06 00:00:00,P0043,S011,3,156.05,5,Paid,N
ORD000442,2024-12-05 00:00:00,P0034,S006,4,72.36,10,Refunded,N
ORD000443,2024-10-31 00:00:00,P0030,S001,5,388.63,0,Paid,N
ORD000444,2024-10-25 00:00:00,P0005,S008,1,178.13,5,Failed,N
ORD000445,2024-09-07 00:00:00,P0006,S007,3,429.79,0,Refunded,N
ORD000446,2024-11-01 00:00:00,P0043,S010,2,422.42,15,Refunded,N
ORD000447,2024-09-15 00:00:00,P0036,S008,3,432.48,25,Refunded,Y
ORD000448,2024-11-13 00:00:00,P0033,S001,1,338.5,5,Failed,N
ORD000449,2024-09-24 00:00:00,P0036,S006,5,83.29,0,Refunded,N
ORD000450,2024-09-26 00:00:00,P0001,S005,3,60.98,25,Failed,N
ORD000451,2024-09-08 00:00:00,P0014,S018,1,251.26,25,Paid,N
ORD000452,2024-12-15 00:00:00,P0049,S014,1,411.12,15,Refunded,N
ORD000453,2024-11-26 00:00:00,P0005,S004,2,96.94,20,Paid,Y
ORD000454,2024-12-17 00:00:00,P0038,S007,5,154.58,5,Paid,N
ORD000455,2024-12-27 00:00:00,P0007,S008,5,356.96,20,Failed,N
ORD000456,2024-12-22 00:00:00,P0037,S004,1,319.54,5,Refunded,N
ORD000457,2024-09-22 00:00:00,P0029,S017,1,466.77,15,Paid,N
ORD000458,2024-11-24 00:00:00,P0005,S004,4,247.63,20,Paid,N
ORD000459,2024-10-19 00:00:00,P0023,S012,1,182.45,10,Paid,N
ORD000460,2024-11-18 00:00:00,P0049,S018,1,270.69,15,Paid,Y
ORD000461,2024-11-30 00:00:00,P0047,S016,5,297.68,0,Paid,N
ORD000462,2024-10-16 00:00:00,P0032,S014,4,440.22,5,Paid,N
ORD000463,2024-10-27 00:00:00,P0007,S006,3,157.06,5,Paid,N
ORD000464,2024-10-28 00:00:00,P0014,S014,3,101.8,5,Paid,N
ORD000465,2024-10-30 00:00:00,P0035,S006,1,306.08,5,Paid,N
ORD000466,2024-10-13 00:00:00,P0018,S014,2,110.28,25,Failed,N
ORD000467,2024-10-09 00:00:00,P0041,S018,3,381.15,15,Failed,Y
ORD000468,2024-11-14 00:00:00,P0037,S003,5,168.26,10,Paid,N
ORD000469,2024-09-19 00:00:00,P0044,S002,2,203.58,0,Paid,N
ORD000470,2024-10-04 00:00:00,P0010,S016,2,385.08,25,Paid,N
ORD000471,2024-11-08 00:00:00,P0030,S017,5,483.05,15,Paid,N
ORD000472,2024-09-06 00:00:00,P0001,S012,2,271.81,15,Refunded,N
ORD000473,2024-10-29 00:00:00,P0002,S004,4,160.99,10,Failed,N
ORD000474,2024-12-18 00:00:00,P0038,S001,4,360.56,25,Failed,N
ORD000475,2024-10-09 00:00:00,P0034,S011,4,403.88,0,Refunded,N
ORD000476,2024-10-09 00:00:00,P0041,S015,2,490.29,5,Paid,N
ORD000477,2024-11-08 00:00:00,P0019,S009,3,458.3,20,Paid,N
ORD000478,2024-11-28 00:00:00,P0005,S016,5,205.4,15,Paid,N
ORD000479,2024-10-27 00:00:00,P0025,S004,5,433.28,15,Paid,N
ORD000480,2024-11-27 00:00:00,P0003,S007,5,250.0,15,Failed,N
ORD000481,2024-11-09 00:00:00,P0033,S005,1,395.41,5,Refunded,N
ORD000482,2024-10-30 00:00:00,P0031,S015,4,233.48,20,Paid,N
ORD000483,2024-10-08 00:00:00,P0036,S018,2,156.82,5,Paid,N
ORD000484,2024-11-21 00:00:00,P0025,S009,5,179.01,15,Paid,Y
ORD000485,2024-11-29 00:00:00,P0049,S012,4,87.51,10,Failed,N
ORD000486,2024-12-13 00:00:00,P0043,S013,4,71.08,20,Paid,N
ORD000487,2024-10-19 00:00:00,P0037,S011,5,237.27,20,Paid,N
ORD000488,2024-12-06 00:00:00,P0042,S010,2,123.15,0,Paid,N
ORD000489,2024-09-09 00:00:00,P0047,S007,2,62.64,10,Refunded,Y
ORD000490,2024-09-17 00:00:00,P0018,S008,1,119.59,15,Failed,Y
ORD000491,2024-10-02 00:00:00,P0006,S005,3,284.0,10,Refunded,Y
ORD000492,2024-12-26 00:00:00,P0006,S001,5,445.96,20,Paid,N
ORD000493,2024-11-20 00:00:00,P0005,S002,2,458.8,0,Paid,Y
ORD000494,2024-12-05 00:00:00,P0038,S016,3,494.52,20,Paid,N
ORD000495,2024-12-08 00:00:00,P0017,S003,2,443.56,25,Paid,N
ORD000496,2024-12-02 00:00:00,P0023,S003,1,394.34,20,Paid,Y
ORD000497,2024-10-18 00:00:00,P0011,S018,2,211.12,25,Refunded,N
ORD000498,2024-11-20 00:00:00,P0022,S014,2,145.96,20,Paid,N
ORD000499,2024-12-29 00:00:00,P0046,S005,4,416.1,20,Paid,N
ORD000500,2024-10-30 00:00:00,P0007,S007,2,115.79,15,Refunded,Y
ORD000501,2024-10-26 00:00:00,P0016,S014,4,433.83,25,Paid,N
ORD000502,2024-10-29 00:00:00,P0026,S014,2,118.97,5,Paid,N
ORD000503,2024-09-14 00:00:00,P0042,S012,1,394.64,15,Paid,N
ORD000504,2024-09-30 00:00:00,P0030,S014,5,141.83,20,Refunded,N
ORD000505,2024-11-05 00:00:00,P0039,S004,4,263.8,25,Paid,N
ORD000506,2024-10-15 00:00:00,P0017,S009,5,421.42,5,Refunded,N
ORD000507,2024-10-10 00:00:00,P0024,S010,1,480.94,20,Paid,N
ORD000508,2024-10-18 00:00:00,P0028,S018,3,197.4,0,Refunded,N
ORD000509,2024-12-16 00:00:00,P0029,S014,3,290.69,0,Paid,N
ORD000510,2024-11-04 00:00:00,P0037,S008,2,493.81,0,Paid,N
ORD000511,2024-10-10 00:00:00,P0025,S014,1,177.84,10,Paid,Y
ORD000512,2024-11-14 00:00:00,P0007,S007,4,473.64,5,Paid,N
ORD000513,2024-11-11 00:00:00,P0031,S015,5,204.05,15,Failed,N
ORD000514,2024-12-20 00:00:00,P0024,S013,4,466.92,20,Paid,N
ORD000515,2024-10-07 00:00:00,P0034,S007,4,107.91,0,Paid,N
ORD000516,2024-11-01 00:00:00,P0015,S018,3,480.17,10,Paid,N
ORD000517,2024-12-24 00:00:00,P0043,S004,3,92.77,25,Refunded,N
ORD000518,2024-10-20 00:00:00,P0020,S014,1,400.14,20,Failed,N
ORD000519,2024-09-17 00:00:00,P0017,S007,5,202.66,15,Paid,N
ORD000520,2024-12-18 00:00:00,P0009,S004,1,377.26,0,Refunded,N
ORD000521,2024-09-25 00:00:00,P0004,S004,3,262.32,0,Paid,N
ORD000522,2024-12-03 00:00:00,P0024,S005,4,337.77,5,Failed,Y
ORD000523,2024-12-11 00:00:00,P0005,S002,1,50.33,15,Paid,N
ORD000524,2024-12-24 00:00:00,P0037,S004,3,188.86,10,Paid,N
ORD000525,2024-12-20 00:00:00,P0043,S016,2,409.13,10,Failed,Y
ORD000526,2024-12-02 00:00:00,P0041,S003,1,357.47,10,Refunded,N
ORD000527,2024-10-31 00:00:00,P0004,S006,1,163.12,20,Failed,N
ORD000528,2024-11-10 00:00:00,P0046,S013,2,295.68,5,Refunded,N
ORD000529,2024-12-01 00:00:00,P0019,S015,1,130.37,20,Refunded,N
ORD000530,2024-09-05 00:00:00,P0026,S018,4,435.51,25,Paid,N
ORD000531,2024-12-09 00:00:00,P0038,S015,4,323.67,20,Refunded,N
ORD000532,2024-09-18 00:00:00,P0002,S003,2,278.92,15,Paid,N
ORD000533,2024-10-26 00:00:00,P0015,S002,2,158.21,20,Paid,N
ORD000534,2024-10-30 00:00:00,P0018,S015,4,68.63,20,Paid,N
ORD000535,2024-12-14 00:00:00,P0041,S013,2,147.39,10,Paid,N
ORD000536,2024-11-08 00:00:00,P0039,S001,4,392.76,0,Paid,N
ORD000537,2024-12-17 00:00:00,P0044,S002,1,385.81,5,Refunded,N
ORD000538,2024-10-12 00:00:00,P0018,S009,4,372.88,25,Paid,N
ORD000539,2024-12-24 00:00:00,P0012,S004,2,252.7,20,Paid,N
ORD000540,2024-10-23 00:00:00,P0050,S011,3,432.34,5,Refunded,N
ORD000541,2024-09-02 00:00:00,P0004,S012,2,199.43,5,Refunded,N
ORD000542,2024-09-10 00:00:00,P0028,S010,1,243.35,5,Refunded,N
ORD000543,2024-12-20 00:00:00,P0044,S006,1,222.22,25,Failed,N
ORD000544,2024-09-09 00:00:00,P0015,S015,4,50.16,25,Paid,N
ORD000545,2024-11-29 00:00:00,P0021,S012,3,403.75,15,Paid,N
ORD000546,2024-10-20 00:00:00,P0017,S008,4,108.79,0,Refunded,N
ORD000547,2024-09-25 00:00:00,P0042,S018,2,384.67,10,Refunded,N
ORD000548,2024-12-11 00:00:00,P0007,S012,3,127.81,25,Paid,N
ORD000549,2024-10-01 00:00:00,P0023,S002,5,290.79,0,Paid,N
ORD000550,2024-10-06 00:00:00,P0007,S013,3,153.05,0,Paid,N
ORD000551,2024-12-14 00:00:00,P0008,S004,2,273.22,20,Failed,N
ORD000552,2024-11-03 00:00:00,P0018,S015,3,51.45,5,Paid,Y
ORD000553,2024-12-05 00:00:00,P0011,S003,3,437.33,10,Paid,N
ORD000554,2024-12-10 00:00:00,P0001,S002,4,154.37,15,Refunded,N
ORD000555,2024-09-26 00:00:00,P0038,S001,3,453.16,25,Paid,Y
ORD000556,2024-12-11 00:00:00,P0008,S006,1,225.03,10,Paid,N
ORD000557,2024-12-13 00:00:00,P0050,S007,3,274.9,0,Paid,N
ORD000558,2024-09-01 00:00:00,P0023,S018,3,113.29,5,Paid,Y
ORD000559,2024-09-25 00:00:00,P0043,S012,5,131.46,5,Paid,N
ORD000560,2024-09-02 00:00:00,P0031,S009,5,339.47,0,Failed,N
ORD000561,2024-11-15 00:00:00,P0015,S007,1,316.68,0,Paid,N
ORD000562,2024-10-05 00:00:00,P0021,S011,3,480.89,0,Failed,N
ORD000563,2024-09-21 00:00:00,P0010,S003,1,329.52,15,Failed,Y
ORD000564,2024-10-11 00:00:00,P0006,S014,3,206.04,5,Paid,Y
ORD000565,2024-09-28 00:00:00,P0050,S016,5,181.87,10,Paid,N
ORD000566,2024-10-01 00:00:00,P0027,S003,1,423.81,25,Paid,N
ORD000567,2024-10-10 00:00:00,P0032,S003,5,335.52,5,Paid,N
ORD000568,2024-11-28 00:00:00,P0007,S001,2,301.69,0,Paid,Y
ORD000569,2024-10-07 00:00:00,P0002,S013,2,229.44,5,Paid,N
ORD000570,2024-12-17 00:00:00,P0033,S002,2,176.86,15,Paid,N
ORD000571,2024-11-06 00:00:00,P0049,S005,1,81.46,0,Failed,N
ORD000572,2024-12-07 00:00:00,P0042,S010,2,257.08,20,Paid,N
ORD000573,2024-09-19 00:00:00,P0047,S012,3,353.4,25,Paid,N
ORD000574,2024-10-01 00:00:00,P0015,S005,4,388.55,10,Paid,N
ORD000575,2024-09-03 00:00:00,P0047,S009,4,60.69,10,Paid,N
ORD000576,2024-09-09 00:00:00,P0026,S012,2,325.73,25,Paid,Y
ORD000577,2024-12-21 00:00:00,P0009,S012,2,191.39,25,Paid,N
ORD000578,2024-11-19 00:00:00,P0016,S010,4,213.64,10,Paid,N
ORD000579,2024-10-14 00:00:00,P0026,S006,1,81.5,10,Paid,N
ORD000580,2024-12-14 00:00:00,P0039,S006,5,172.45,20,Failed,Y
ORD000581,2024-09-01 00:00:00,P0014,S016,2,453.1,0,Failed,N
ORD000582,2024-11-25 00:00:00,P0044,S011,4,102.94,15,Paid,N
ORD000583,2024-09-13 00:00:00,P0023,S003,2,276.44,5,Paid,N
ORD000584,2024-09-07 00:00:00,P0032,S010,2,369.24,10,Paid,N
ORD000585,2024-10-14 00:00:00,P0049,S012,4,116.06,15,Paid,N
ORD000586,2024-11-24 00:00:00,P0032,S008,4,367.22,20,Paid,N
ORD000587,2024-12-16 00:00:00,P0020,S004,5,70.11,0,Failed,N
ORD000588,2024-10-16 00:00:00,P0039,S016,2,260.47,25,Paid,Y
ORD000589,2024-11-02 00:00:00,P0001,S007,2,208.92,25,Failed,N
ORD000590,2024-11-27 00:00:00,P0030,S009,2,378.56,15,Failed,N
ORD000591,2024-10-26 00:00:00,P0010,S007,3,163.02,5,Paid,N
ORD000592,2024-11-29 00:00:00,P0010,S005,5,378.1,10,Paid,N
ORD000593,2024-10-28 00:00:00,P0044,S008,4,189.56,20,Paid,N
ORD000594,2024-11-06 00:00:00,P0018,S016,2,480.03,5,Refunded,N
ORD000595,2024-12-05 00:00:00,P0020,S018,1,182.79,0,Refunded,N
ORD000596,2024-09-22 00:00:00,P0044,S002,2,442.13,25,Paid,N
ORD000597,2024-12-20 00:00:00,P0020,S013,1,223.86,15,Paid,Y
ORD000598,2024-11-08 00:00:00,P0037,S014,2,130.68,15,Failed,N
ORD000599,2024-12-11 00:00:00,P0015,S016,5,283.38,10,Failed,N
ORD000600,2024-10-04 00:00:00,P0045,S003,3,337.78,0,Failed,N
ORD000601,2024-12-14 00:00:00,P0013,S002,3,272.68,5,Paid,N
ORD000602,2024-09-13 00:00:00,P0037,S011,1,465.05,0,Failed,N
ORD000603,2024-10-25 00:00:00,P0026,S004,1,469.47,25,Paid,N
ORD000604,2024-11-14 00:00:00,P0010,S003,3,447.42,5,Refunded,N
ORD000605,2024-10-05 00:00:00,P0030,S016,3,120.1,15,Paid,Y
ORD000606,2024-10-20 00:00:00,P0029,S004,2,130.94,5,Failed,Y
ORD000607,2024-10-23 00:00:00,P0017,S002,3,220.83,15,Paid,Y
ORD000608,2024-10-06 00:00:00,P0042,S009,5,225.97,25,Paid,N
ORD000609,2024-09-07 00:00:00,P0016,S007,2,257.81,25,Paid,N
ORD000610,2024-10-05 00:00:00,P0049,S015,3,433.28,20,Paid,N
ORD000611,2024-10-01 00:00:00,P0035,S011,5,207.77,20,Paid,Y
ORD000612,2024-11-18 00:00:00,P0045,S012,1,292.88,10,Refunded,N
ORD000613,2024-12-30 00:00:00,P0038,S017,1,108.96,25,Paid,N
ORD000614,2024-09-14 00:00:00,P0031,S015,4,400.18,20,Refunded,Y
ORD000615,2024-11-16 00:00:00,P0032,S010,1,423.15,25,Paid,N
ORD000616,2024-11-21 00:00:00,P0037,S018,5,60.79,10,Paid,Y
ORD000617,2024-11-13 00:00:00,P0029,S011,3,365.68,5,Refunded,N
ORD000618,2024-09-24 00:00:00,P0044,S012,5,79.77,15,Paid,N
ORD000619,2024-12-29 00:00:00,P0048,S015,1,410.17,5,Failed,N
ORD000620,2024-12-10 00:00:00,P0024,S006,3,250.91,25,Refunded,N
ORD000621,2024-10-14 00:00:00,P0025,S001,4,377.24,25,Failed,N
ORD000622,2024-12-02 00:00:00,P0030,S011,2,366.85,25,Refunded,N
ORD000623,2024-12-11 00:00:00,P0006,S015,2,361.62,10,Refunded,N
ORD000624,2024-09-18 00:00:00,P0011,S009,4,51.27,20,Failed,N
ORD000625,2024-12-05 00:00:00,P0038,S003,1,309.81,20,Paid,N
ORD000626,2024-12-22 00:00:00,P0028,S003,5,207.19,15,Failed,N
ORD000627,2024-09-25 00:00:00,P0024,S016,3,211.29,15,Paid,N
ORD000628,2024-12-20 00:00:00,P0010,S003,1,472.76,5,Paid,N
ORD000629,2024-12-21 00:00:00,P0039,S013,1,184.3,25,Paid,N
ORD000630,2024-12-29 00:00:00,P0007,S006,1,391.79,10,Refunded,N
ORD000631,2024-10-03 00:00:00,P0018,S005,3,483.55,10,Refunded,N
ORD000632,2024-11-30 00:00:00,P0021,S001,3,389.31,20,Paid,N
ORD000633,2024-09-26 00:00:00,P0042,S016,5,405.97,15,Failed,Y
ORD000634,2024-09-15 00:00:00,P0040,S005,2,387.98,10,Refunded,N
ORD000635,2024-12-01 00:00:00,P0009,S004,5,76.12,5,Paid,N
ORD000636,2024-11-01 00:00:00,P0015,S016,5,339.33,25,Refunded,N
ORD000637,2024-12-30 00:00:00,P0017,S001,3,257.19,0,Paid,N
ORD000638,2024-11-11 00:00:00,P0031,S001,1,140.99,5,Failed,N
ORD000639,2024-12-21 00:00:00,P0011,S013,1,495.73,15,Refunded,N
ORD000640,2024-12-14 00:00:00,P0002,S002,3,382.37,25,Paid,N
ORD000641,2024-11-08 00:00:00,P0019,S016,3,196.98,10,Paid,N
ORD000642,2024-11-19 00:00:00,P0039,S006,5,358.24,20,Paid,N
ORD000643,2024-09-20 00:00:00,P0020,S010,1,153.82,5,Failed,N
ORD000644,2024-09-09 00:00:00,P0040,S015,3,265.38,5,Paid,N
ORD000645,2024-11-25 00:00:00,P0036,S015,5,106.47,25,Failed,N
ORD000646,2024-09-28 00:00:00,P0029,S013,2,86.51,0,Refunded,N
ORD000647,2024-12-10 00:00:00,P0046,S001,3,303.09,20,Paid,N
ORD000648,2024-10-29 00:00:00,P0016,S006,5,175.85,25,Paid,N
ORD000649,2024-11-24 00:00:00,P0027,S016,1,233.28,5,Failed,Y
ORD000650,2024-11-27 00:00:00,P0039,S004,2,229.41,5,Paid,N
ORD000651,2024-11-11 00:00:00,P0015,S010,4,320.53,0,Paid,N
ORD000652,2024-09-12 00:00:00,P0030,S011,2,370.52,5,Paid,N
ORD000653,2024-11-11 00:00:00,P0004,S010,4,115.14,0,Failed,Y
ORD000654,2024-12-28 00:00:00,P0021,S014,4,82.8,20,Failed,N
ORD000655,2024-09-16 00:00:00,P0018,S017,3,384.4,15,Failed,N
ORD000656,2024-11-02 00:00:00,P0034,S016,5,417.1,10,Failed,N
ORD000657,2024-11-05 00:00:00,P0038,S009,5,355.88,10,Paid,Y
ORD000658,2024-09-17 00:00:00,P0025,S014,1,225.83,20,Paid,N
ORD000659,2024-10-12 00:00:00,P0030,S016,1,270.76,0,Paid,N
ORD000660,2024-09-04 00:00:00,P0020,S015,2,232.59,5,Refunded,N
ORD000661,2024-11-27 00:00:00,P0048,S007,2,108.68,20,Paid,N
ORD000662,2024-09-23 00:00:00,P0042,S018,4,344.29,5,Paid,N
ORD000663,2024-09-30 00:00:00,P0036,S003,3,323.69,20,Failed,N
ORD000664,2024-12-19 00:00:00,P0044,S013,5,488.54,15,Paid,N
ORD000665,2024-12-18 00:00:00,P0002,S016,3,359.61,15,Failed,Y
ORD000666,2024-10-26 00:00:00,P0045,S004,1,120.38,10,Paid,N
ORD000667,2024-10-14 00:00:00,P0047,S008,4,278.08,20,Failed,N
ORD000668,2024-12-17 00:00:00,P0001,S009,1,186.33,10,Refunded,N
ORD000669,2024-09-06 00:00:00,P0038,S017,4,183.45,15,Paid,N
ORD000670,2024-11-19 00:00:00,P0045,S010,4,75.35,15,Failed,N
ORD000671,2024-11-13 00:00:00,P0024,S004,3,278.33,15,Refunded,Y
ORD000672,2024-09-04 00:00:00,P0039,S007,2,437.3,10,Paid,N
ORD000673,2024-12-08 00:00:00,P0040,S002,3,459.82,15,Refunded,Y
ORD000674,2024-10-06 00:00:00,P0033,S017,3,81.55,25,Paid,N
ORD000675,2024-12-03 00:00:00,P0033,S002,2,208.02,20,Paid,N
ORD000676,2024-12-12 00:00:00,P0033,S004,1,463.46,20,Refunded,N
ORD000677,2024-09-13 00:00:00,P0004,S001,5,330.89,0,Paid,N
ORD000678,2024-11-21 00:00:00,P0015,S003,3,191.04,0,Paid,N
ORD000679,2024-12-15 00:00:00,P0012,S005,2,364.23,15,Paid,N
ORD000680,2024-09-05 00:00:00,P0034,S002,1,354.89,15,Paid,N
ORD000681,2024-10-16 00:00:00,P0004,S012,4,111.21,25,Paid,N
ORD000682,2024-12-02 00:00:00,P0041,S018,4,228.31,5,Paid,N
ORD000683,2024-11-27 00:00:00,P0046,S007,5,216.57,0,Paid,Y
ORD000684,2024-09-24 00:00:00,P0042,S013,5,92.13,5,Paid,N
ORD000685,2024-09-29 00:00:00,P0041,S008,2,227.02,10,Paid,Y
ORD000686,2024-09-15 00:00:00,P0004,S009,5,174.79,0,Paid,N
ORD000687,2024-11-25 00:00:00,P0002,S002,1,407.39,20,Paid,N
ORD000688,2024-10-14 00:00:00,P0036,S017,3,62.77,0,Paid,Y
ORD000689,2024-09-12 00:00:00,P0046,S016,5,288.32,10,Paid,N
