order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
ORD010558,2024-09-04 00:00:00,P0240,S012,5,3835.65,24.0,Paid,N
ORD010559,2024-05-24 00:00:00,P0021,S016,5,46467.75,7.0,Paid,N
ORD010560,2024-07-26 00:00:00,P0192,S002,1,3741.94,39.0,Paid,N
ORD010561,2024-06-25 00:00:00,P0084,S002,4,1571.52,2.0,Paid,N
ORD010562,2024-08-15 00:00:00,P0098,S016,3,2180.98,26.0,Paid,N
ORD010563,2024-07-18 00:00:00,P0193,S017,5,3005.18,19.0,Paid,N
ORD010564,2024-06-15 00:00:00,P0019,S015,3,2932.89,7.0,Paid,N
ORD010565,2024-05-27 00:00:00,P0298,S004,5,846.23,38.0,Paid,N
ORD010566,2024-05-27 00:00:00,P0164,S010,1,853.18,4.0,Paid,N
ORD010567,2024-08-03 00:00:00,P0275,S010,5,3586.99,33.0,Paid,N
ORD010568,2024-08-13 00:00:00,P0089,S006,2,251.14,12.0,Refunded,N
ORD010569,2024-09-02 00:00:00,P0155,S005,4,3654.84,33.0,Paid,N
ORD010570,2024-08-15 00:00:00,P0004,S005,2,3085.23,23.0,Paid,N
ORD010571,2024-08-31 00:00:00,P0037,S002,1,3659.77,31.0,Paid,N
ORD010572,2024-08-10 00:00:00,P0122,S003,3,2409.16,27.0,Paid,N
ORD010573,2024-06-29 00:00:00,P0271,S018,4,3920.24,39.0,Paid,N
ORD010574,2024-08-10 00:00:00,P0064,S017,4,3648.02,12.0,Paid,N
ORD010575,2024-07-04 00:00:00,P0203,S017,5,26190.899999999998,22.0,Paid,N
ORD010576,2024-05-13 00:00:00,P0059,S007,4,848.29,11.0,Paid,N
ORD010577,2024-08-19 00:00:00,P0123,S012,3,645.96,34.0,Paid,N
ORD010578,2024-08-29 00:00:00,P0220,S004,3,2371.32,30.0,Paid,N
ORD010579,2024-09-09 00:00:00,P0103,S013,3,164.8,36.0,Paid,N
ORD010580,2024-08-29 00:00:00,P0172,S002,5,438.77,30.0,Paid,N
ORD010581,2024-05-19 00:00:00,P0180,S013,5,3483.62,37.0,Paid,N
ORD010582,2024-06-30 00:00:00,P0034,S010,3,1844.45,2.0,Refunded,N
ORD010583,2024-08-25 00:00:00,P0093,S002,4,2727.84,38.0,Paid,N
ORD010584,2024-07-31 00:00:00,P0032,S006,4,1744.31,10.0,Paid,N
ORD010585,2024-06-23 00:00:00,P0102,S004,4,3576.52,38.0,Paid,N
ORD010586,2024-09-03 00:00:00,P0207,S015,4,566.74,,Paid,N
ORD010587,2024-06-05 00:00:00,P0250,S002,5,3543.33,12.0,Failed,N
ORD010588,2024-07-23 00:00:00,P0127,S011,3,3335.68,35.0,Paid,N
ORD010589,2024-07-23 00:00:00,P0159,S007,4,82.39,10.0,Paid,N
ORD010590,2024-08-30 00:00:00,P0286,S013,4,341.89,27.0,Paid,N
ORD010591,2024-05-24 00:00:00,P0017,S001,3,661.37,13.0,Refunded,N
ORD010592,2024-07-27 00:00:00,P0248,S004,2,624.31,40.0,Paid,N
ORD010593,99/99/9999,P0095,S006,5,482.39,16.0,Failed,N
ORD010594,2024-07-13 00:00:00,P0174,S013,3,1682.46,16.0,Paid,N
ORD010595,2024-08-14 00:00:00,P0086,S009,3,1141.74,37.0,Paid,N
ORD010596,2024-06-13 00:00:00,P0152,S009,5,1483.85,39.0,Paid,Y
ORD010597,2024-07-17 00:00:00,P0182,S009,2,1345.09,31.0,Paid,Y
ORD010598,2024-05-26 00:00:00,P0214,S006,3,3882.89,11.0,Paid,N
ORD010599,2024-06-21 00:00:00,P0293,S007,2,1461.58,37.0,Paid,N
ORD010600,2024-07-22 00:00:00,P0218,S015,5,274.69,35.0,Paid,N
ORD010601,2024-09-05 00:00:00,P0054,S018,4,2260.1,38.0,Paid,N
ORD010602,2024-06-11 00:00:00,P0031,S014,4,3188.48,23.0,Paid,N
ORD010603,2024-07-16 00:00:00,P0015,S008,2,1036.51,29.0,Paid,N
ORD010604,2024-08-11 00:00:00,P0144,S012,5,4003.66,31.0,Paid,N
ORD010605,2024-08-16 00:00:00,P0262,S006,3,4042.6,,Failed,N
ORD010606,2024-09-10 00:00:00,P0018,S009,4,2433.55,38.0,Paid,N
ORD010607,2024-05-31 00:00:00,P0192,S001,3,3741.94,25.0,Failed,N
ORD010608,2024-08-17 00:00:00,P0288,S018,3,573.06,18.0,Paid,N
ORD010609,2024-07-01 00:00:00,P0016,S006,2,927.28,2.0,Paid,N
ORD010610,2024-06-28 00:00:00,P0166,S017,4,1923.33,8.0,Paid,N
ORD010611,2024-08-17 00:00:00,P0299,S002,5,1382.16,7.0,Paid,N
ORD010612,2024-05-19 00:00:00,P0300,S008,3,3775.47,32.0,Paid,N
ORD010613,2024-08-03 00:00:00,P0041,S015,4,3893.12,13.0,Failed,N
ORD010614,2024-06-14 00:00:00,P0281,S007,1,2183.91,19.0,Paid,N
ORD010615,2024-07-10 00:00:00,P0228,S015,5,2730.47,39.0,Paid,N
ORD010616,2024-06-05 00:00:00,P0200,S011,4,3013.88,12.0,Paid,N
ORD010617,2024-05-15 00:00:00,P0217,S012,4,1314.56,34.0,Paid,N
ORD010618,2024-07-03 00:00:00,P0255,S012,5,1642.9,16.0,Paid,N
ORD010619,2024-08-06 00:00:00,P0021,S014,4,3097.85,27.0,Paid,N
ORD010620,2024-08-29 00:00:00,P0111,S017,4,3380.51,7.0,Paid,N
ORD010621,2024-06-25 00:00:00,P0136,S009,4,3838.24,38.0,Failed,N
ORD010622,2024-08-19 00:00:00,P0208,S011,3,1638.28,20.0,Paid,N
ORD010623,2024-08-23 00:00:00,P0046,S006,3,1110.8,19.0,Paid,N
ORD010624,2024-06-11 00:00:00,P0269,S008,5,4035.46,28.0,Paid,N
ORD010625,2024-07-21 00:00:00,P0299,S008,1,1382.16,5.0,Refunded,N
ORD010626,2024-08-03 00:00:00,P0021,S018,5,3097.85,2.0,Paid,N
ORD010627,2024-06-01 00:00:00,P0221,S005,5,2470.02,34.0,Failed,N
ORD010628,2024-06-13 00:00:00,P0025,S002,2,3961.94,35.0,Paid,N
ORD010629,2024-07-08 00:00:00,P0193,S017,3,3005.18,4.0,Paid,N
ORD010630,2024-09-01 00:00:00,P0110,S011,2,915.54,32.0,Paid,N
ORD010631,2024-08-22 00:00:00,P0188,S007,2,4028.51,40.0,Paid,N
ORD010632,2024-06-15 00:00:00,P0188,S013,2,4028.51,35.0,Paid,N
ORD010633,2024-09-08 00:00:00,P0084,S002,5,1571.52,40.0,Paid,Y
ORD010634,2024-07-29 00:00:00,P0043,S007,4,2679.49,25.0,Paid,N
ORD010635,2024-06-16 00:00:00,P0110,S015,5,915.54,21.0,Paid,N
ORD010636,2024-08-05 00:00:00,P0041,S015,3,3893.12,38.0,Paid,N
ORD010637,2024-07-27 00:00:00,P0026,S009,4,2160.7,18.0,Paid,N
ORD010638,2024-08-30 00:00:00,P0041,S007,3,3893.12,6.0,Paid,N
ORD010639,2024-05-25 00:00:00,P0061,S015,3,2615.93,8.0,Paid,N
ORD010640,2024-06-13 00:00:00,P0218,S018,4,274.69,13.0,Failed,N
ORD010641,2024-06-04 00:00:00,P0261,S014,5,2809.06,28.0,Paid,N
ORD010642,2024-05-14 00:00:00,P0056,S012,4,3047.91,2.0,Paid,N
ORD010643,2024-06-13 00:00:00,P0142,S013,4,3781.41,7.0,Paid,N
ORD010644,2024-09-10 00:00:00,P0135,S003,3,683.51,16.0,Paid,N
ORD010645,2024-06-21 00:00:00,P0050,S009,2,1421.52,30.0,Paid,N
ORD010646,2024-08-06 00:00:00,P0034,S012,4,1844.45,34.0,Failed,N
ORD010647,2024-08-13 00:00:00,P0192,S016,1,3741.94,,Paid,N
ORD010648,2024-08-19 00:00:00,P0113,S013,3,3540.88,1.0,Failed,N
ORD010649,2024-05-22 00:00:00,P0071,S008,3,2111.81,3.0,Paid,N
ORD010650,2024-05-21 00:00:00,P0255,S009,3,1642.9,27.0,Paid,N
ORD010651,2024-07-26 00:00:00,P0003,S015,1,845.35,13.0,Paid,Y
ORD010652,2024-08-16 00:00:00,P0047,S015,1,680.99,11.0,Paid,N
ORD010653,2024-09-02 00:00:00,P0076,S015,5,2279.62,38.0,Paid,N
ORD010654,2024-06-27 00:00:00,P0084,S005,1,1571.52,17.0,Failed,Y
ORD010655,2024-08-24 00:00:00,P0083,S012,5,299.06,28.0,Paid,N
ORD010656,2024-07-10 00:00:00,P0084,S012,1,1571.52,39.0,Paid,N
ORD010657,2024-06-26 00:00:00,P0153,S017,4,750.28,0.0,Failed,N
ORD010658,2024-07-15 00:00:00,P0162,S003,4,438.66,2.0,Paid,Y
ORD010659,2024-06-12 00:00:00,P0100,S015,5,661.96,39.0,Paid,N
ORD010660,2024-07-23 00:00:00,P0242,S004,5,162.75,4.0,Paid,N
ORD010661,2024-08-27 00:00:00,P0064,S006,1,3648.02,8.0,Paid,N
ORD010662,2024-06-14 00:00:00,P0258,S008,1,2034.81,10.0,Paid,N
ORD010663,2024-08-19 00:00:00,P0237,S004,4,2061.63,26.0,Paid,N
ORD010664,2024-08-17 00:00:00,P0008,S010,4,961.59,27.0,Paid,N
ORD010665,2024-08-11 00:00:00,P0106,S002,4,2897.37,23.0,Paid,N
ORD010666,2024-07-16 00:00:00,P0009,S008,2,1161.89,17.0,Paid,N
ORD010667,2024-06-07 00:00:00,P0054,S005,1,2260.1,14.0,Paid,N
ORD010668,2024-08-30 00:00:00,P0061,S011,4,2615.93,2.0,Paid,N
ORD010669,2024-07-08 00:00:00,P0246,S013,2,537.39,40.0,Paid,N
ORD010670,2024-06-18 00:00:00,P0017,S018,1,661.37,30.0,Paid,N
ORD010671,2024-09-07 00:00:00,P0190,S012,5,1856.22,32.0,Paid,N
ORD010672,2024-06-11 00:00:00,P0219,S016,5,3376.79,25.0,Refunded,N
ORD010673,2024-07-27 00:00:00,P0015,S012,2,1036.51,13.0,Paid,N
ORD010674,2024-09-09 00:00:00,P0012,S007,5,1347.13,12.0,Paid,N
ORD010675,2024-08-31 00:00:00,P0241,S003,5,263.03,33.0,Failed,Y
ORD010676,2024-08-02 00:00:00,P0085,S007,3,2202.88,,Paid,N
ORD010677,2024-05-15 00:00:00,P0018,S007,5,2433.55,12.0,Failed,N
ORD010678,2024-08-13 00:00:00,P0010,S013,2,1117.91,35.0,Paid,N
ORD001660,2024-05-20 00:00:00,P0278,S004,5,1780.47,32.0,Paid,N
ORD010680,2024-08-03 00:00:00,P0081,S017,5,1393.39,9.0,Failed,N
ORD010681,2024-05-25 00:00:00,P0177,S018,3,2701.07,6.0,Paid,N
ORD010682,2024-05-25 00:00:00,P0259,S011,3,1748.0,20.0,Refunded,N
ORD010683,2024-08-28 00:00:00,P0028,S018,1,1041.62,1.0,Paid,N
ORD010684,2024-05-21 00:00:00,P0146,S006,1,2153.8,37.0,Paid,N
ORD010685,2024-07-03 00:00:00,P0099,S006,2,3339.32,36.0,Paid,N
ORD010686,2024-06-11 00:00:00,P0075,S009,5,3163.68,,Paid,N
ORD010687,2024-07-12 00:00:00,P0268,S016,1,1597.95,32.0,Paid,N
ORD010688,2024-06-09 00:00:00,P0154,S013,4,622.47,34.0,Paid,N
ORD010689,2024-06-07 00:00:00,P0065,S001,3,1775.19,9.0,Failed,N
ORD010690,2024-06-23 00:00:00,P0259,S013,3,1748.0,7.0,Paid,Y
ORD010691,2024-08-28 00:00:00,P0155,S008,1,3654.84,4.0,Paid,N
ORD010692,2024-08-26 00:00:00,P0025,S012,2,3961.94,13.0,Paid,N
ORD010693,2024-05-30 00:00:00,P0114,S006,3,1059.91,6.0,Paid,N
ORD010694,2024-07-28 00:00:00,P0232,S004,5,1397.06,18.0,Paid,Y
ORD010695,2024-07-31 00:00:00,P0026,S018,3,2160.7,22.0,Paid,N
ORD010696,2024-06-06 00:00:00,P0135,S008,1,683.51,19.0,Paid,N
ORD010697,2024-06-23 00:00:00,P0211,S010,1,1796.85,40.0,Paid,N
ORD010698,2024-09-06 00:00:00,P0236,S004,5,1521.36,13.0,Paid,N
ORD010699,2024-07-22 00:00:00,P0253,S014,3,1964.12,32.0,Paid,N
ORD010700,2024-06-05 00:00:00,P0239,S017,1,385.5,10.0,Paid,N
ORD010701,2024-06-01 00:00:00,P0043,S007,4,2679.49,28.0,Paid,N
ORD010702,2024-06-03 00:00:00,P0175,S002,4,3852.22,27.0,Paid,N
ORD010703,2024-08-06 00:00:00,P0151,S012,1,715.46,11.0,Paid,N
ORD010704,2024-05-25 00:00:00,P0208,S005,1,1638.28,13.0,Refunded,N
ORD010705,2024-08-18 00:00:00,P0215,S003,1,744.0,16.0,Paid,N
ORD009917,2024-07-20 00:00:00,P0168,S018,5,2741.31,13.0,Paid,N
ORD010707,2024-07-25 00:00:00,P0147,S007,4,1927.96,7.0,Paid,N
ORD010708,2024-09-07 00:00:00,P0110,S002,1,915.54,8.0,Paid,N
ORD010709,2024-08-04 00:00:00,P0008,S004,4,961.59,11.0,Paid,N
ORD010710,2024-07-02 00:00:00,P0014,S008,2,2671.75,14.0,Paid,N
ORD010711,2024-08-06 00:00:00,P0166,S015,5,1923.33,7.0,Paid,N
ORD010712,2024-07-28 00:00:00,P0277,S014,4,346.66,19.0,Paid,N
ORD010713,2024-08-17 00:00:00,P0253,S013,3,1964.12,4.0,Paid,N
ORD010714,2024-05-13 00:00:00,P0229,S001,5,2731.82,0.0,Failed,N
ORD010715,2024-06-15 00:00:00,P0243,S003,1,203.21,24.0,Refunded,N
ORD010716,2024-08-31 00:00:00,P0066,S015,1,3650.19,4.0,Paid,N
ORD010717,2024-07-12 00:00:00,P0151,S011,3,715.46,2.0,Paid,N
ORD010718,2024-08-31 00:00:00,P0256,S001,1,1477.9,25.0,Paid,N
ORD010719,2024-06-09 00:00:00,P0064,S005,3,3648.02,33.0,Paid,N
ORD010720,2024-05-22 00:00:00,P0016,S003,1,927.28,26.0,Paid,N
ORD010721,2024-08-13 00:00:00,P0145,S018,2,2059.16,25.0,Paid,N
ORD010722,2024-08-04 00:00:00,P0157,S009,5,4047.49,29.0,Paid,N
ORD010723,2024-07-21 00:00:00,P0166,S008,4,1923.33,28.0,Paid,N
ORD010724,2024-07-21 00:00:00,P0182,S016,5,1345.09,38.0,Paid,N
ORD010725,2024-07-19 00:00:00,P0133,S012,3,1818.16,11.0,Paid,N
ORD010726,2024-07-13 00:00:00,P0114,S018,1,1059.91,8.0,Failed,N
ORD010727,2024-08-15 00:00:00,P0186,S009,4,481.85,19.0,Paid,N
ORD010728,2024-08-04 00:00:00,P0165,S018,2,1077.88,20.0,Paid,N
ORD010729,2024-07-17 00:00:00,P0152,S006,3,1483.85,1.0,Paid,N
ORD010730,2024-05-24 00:00:00,P0151,S018,2,715.46,2.0,Paid,N
ORD010731,2024-05-13 00:00:00,P0288,S003,3,573.06,25.0,Paid,Y
ORD010732,2024-06-23 00:00:00,P0180,S015,2,3483.62,,Paid,N
ORD010733,2024-07-21 00:00:00,P0065,S002,1,1775.19,28.0,Paid,N
ORD010734,2024-05-28 00:00:00,P0092,S017,3,3848.45,0.0,Paid,N
ORD010735,2024-08-21 00:00:00,P0233,S006,5,3375.38,15.0,Failed,N
ORD010736,2024-06-23 00:00:00,P0139,S015,5,1154.99,0.0,Paid,N
ORD010737,2024-06-05 00:00:00,P0080,S008,3,1988.39,0.0,Paid,N
ORD010738,2024-06-19 00:00:00,P0130,S006,1,2824.69,6.0,Paid,N
ORD010739,2024-07-24 00:00:00,P0140,S012,3,1181.36,13.0,Paid,N
ORD010740,2024-08-01 00:00:00,P0238,S011,4,258.72,15.0,Paid,N
ORD010741,2024-09-10 00:00:00,P0271,S016,4,3920.24,18.0,Paid,N
ORD010742,2024-09-04 00:00:00,P0068,S010,4,2326.42,1.0,Paid,N
ORD010743,2024-06-13 00:00:00,P0191,S012,5,430.34,34.0,Paid,N
ORD010744,2024-06-17 00:00:00,P0028,S018,1,1041.62,26.0,Paid,N
ORD010745,2024-07-29 00:00:00,P0007,S017,4,2524.08,33.0,Paid,N
ORD010746,2024-08-21 00:00:00,P0025,S002,5,3961.94,8.0,Failed,N
ORD010747,2024-09-09 00:00:00,P0029,S013,3,333.97,13.0,Paid,N
ORD010748,2024-06-11 00:00:00,P0065,S018,75,1775.19,34.0,Paid,N
ORD010749,2024-06-18 00:00:00,P0239,S014,4,385.5,30.0,Paid,N
ORD010750,2024-07-17 00:00:00,P0267,S016,5,2648.24,32.0,Refunded,N
ORD010751,2024-08-23 00:00:00,P0052,S010,2,3969.19,19.0,Paid,N
ORD010752,2024-06-09 00:00:00,P0300,S001,4,3775.47,14.0,Paid,N
ORD010753,2024-07-11 00:00:00,P0233,S014,2,3375.38,22.0,Paid,N
ORD010754,2024-05-27 00:00:00,P0282,S009,1,2684.93,10.0,Paid,N
ORD010755,2024-05-24 00:00:00,P0133,S009,1,1818.16,27.0,Paid,N
ORD010756,2024-08-26 00:00:00,P0040,S017,4,1304.42,28.0,Paid,N
ORD010757,2024-07-10 00:00:00,P0298,S004,4,846.23,20.0,Paid,N
ORD010758,2024-07-01 00:00:00,P0116,S008,4,4025.67,15.0,Refunded,N
ORD010759,2024-09-03 00:00:00,P0123,S002,4,645.96,40.0,Paid,N
ORD010760,2024-06-06 00:00:00,P0027,S003,2,1296.87,21.0,Paid,N
ORD010761,2024-07-08 00:00:00,P0083,S007,5,299.06,6.0,Paid,Y
ORD010762,2024-07-01 00:00:00,P0030,S005,4,2106.62,9.0,Paid,N
ORD010763,2024-08-13 00:00:00,P0132,S012,2,3527.47,30.0,Paid,N
ORD010764,2024-07-18 00:00:00,P0290,S012,1,1722.54,26.0,Paid,N
ORD010765,99/99/9999,P0004,S018,4,3085.23,34.0,Paid,N
ORD010766,2024-05-24 00:00:00,P0079,S013,5,3024.62,25.0,Refunded,N
ORD010767,2024-07-16 00:00:00,P0226,S017,5,376.01,26.0,Paid,N
ORD010768,2024-06-29 00:00:00,P0107,S016,2,1023.22,24.0,Paid,N
ORD010769,2024-07-05 00:00:00,P0135,S009,5,683.51,14.0,Paid,N
ORD010770,2024-08-13 00:00:00,P0036,S010,1,3755.47,17.0,Paid,N
ORD010771,2024-08-05 00:00:00,P0011,S011,5,2966.51,28.0,Failed,N
ORD010772,2024-09-08 00:00:00,P0065,S015,2,1775.19,29.0,Paid,Y
ORD010773,2024-05-20 00:00:00,P0280,S003,3,1052.42,2.0,Paid,N
ORD010774,2024-08-14 00:00:00,P0184,S011,4,936.2,17.0,Paid,N
ORD010775,2024-07-04 00:00:00,P0296,S007,4,1595.4,17.0,Paid,N
ORD010776,2024-05-31 00:00:00,P0224,S001,1,2765.59,24.0,Paid,N
ORD010777,2024-08-24 00:00:00,P0207,S015,1,566.74,2.0,Paid,Y
ORD010778,2024-05-28 00:00:00,P0271,S010,4,3920.24,19.0,Paid,N
ORD010779,2024-06-07 00:00:00,P0186,S013,4,481.85,13.0,Paid,N
ORD010780,2024-09-06 00:00:00,P0171,S004,5,1683.18,35.0,Paid,N
ORD010781,2024-05-31 00:00:00,P0234,S014,5,1693.43,31.0,Paid,N
ORD010782,2024-07-23 00:00:00,P0242,S015,1,162.75,9.0,Paid,N
ORD010783,2024-08-05 00:00:00,P0011,S004,1,2966.51,20.0,Paid,N
ORD010784,2024-09-10 00:00:00,P0266,S005,3,1538.05,31.0,Paid,N
ORD010785,2024-05-31 00:00:00,P0246,S003,2,537.39,40.0,Paid,N
ORD010786,invalid,P0227,S016,4,2430.16,4.0,Paid,Y
ORD010787,2024-05-28 00:00:00,P0281,S013,4,2183.91,13.0,Paid,N
ORD010788,2024-08-09 00:00:00,P0210,S018,5,133.43,5.0,Paid,N
ORD010789,2024-08-23 00:00:00,P0274,S008,2,1493.59,37.0,Paid,N
ORD010790,2024-09-07 00:00:00,P0293,S010,2,1461.58,4.0,Paid,N
ORD010791,2024-09-04 00:00:00,P0066,S012,4,3650.19,12.0,Paid,Y
ORD010792,2024-08-03 00:00:00,P0257,S001,4,1797.81,10.0,Paid,N
ORD010793,2024-08-11 00:00:00,P0205,S004,4,932.07,1.0,Paid,N
ORD010794,2024-07-04 00:00:00,P0276,S014,2,1693.18,10.0,Paid,Y
ORD010795,2024-07-09 00:00:00,P0204,S006,3,1769.65,2.0,Paid,N
ORD010796,2024-06-21 00:00:00,P0149,S006,5,193.6,39.0,Paid,N
ORD010797,2024-08-01 00:00:00,P0113,S013,4,3540.88,24.0,Paid,N
ORD010798,2024-07-09 00:00:00,P0277,S006,5,346.66,25.0,Paid,N
ORD010799,2024-06-24 00:00:00,P0293,S007,3,1461.58,7.0,Paid,N
ORD010800,2024-09-09 00:00:00,P0154,S011,2,622.47,17.0,Paid,N
ORD010801,2024-07-14 00:00:00,P0126,S011,5,2988.14,9.0,Paid,N
ORD010802,2024-07-12 00:00:00,P0066,S018,3,3650.19,10.0,Paid,N
ORD010803,2024-05-21 00:00:00,P0099,S012,3,3339.32,2.0,Paid,N
ORD010804,2024-07-07 00:00:00,P0011,S007,2,2966.51,11.0,Paid,N
ORD010805,2024-08-16 00:00:00,P0167,S007,2,1513.1,4.0,Paid,N
ORD010806,2024-06-20 00:00:00,P0162,S017,1,438.66,4.0,Paid,N
ORD010807,2024-08-09 00:00:00,P0183,S003,5,304.23,35.0,Failed,N
ORD010808,2024-08-14 00:00:00,P0157,S017,3,4047.49,21.0,Paid,N
ORD010809,2024-08-26 00:00:00,P0016,S011,5,927.28,1.0,Paid,N
ORD010810,2024-06-14 00:00:00,P0198,S001,1,3766.34,0.0,Paid,N
ORD010811,2024-08-05 00:00:00,P0026,S009,3,2160.7,10.0,Paid,N
ORD010812,2024-07-25 00:00:00,P0082,S010,4,661.22,18.0,Paid,N
ORD010813,2024-06-17 00:00:00,P0026,S008,1,2160.7,35.0,Paid,N
ORD010814,2024-07-19 00:00:00,P0015,S010,1,1036.51,24.0,Paid,N
ORD010815,2024-07-28 00:00:00,P0045,S011,3,1883.14,35.0,Paid,N
ORD010816,2024-07-09 00:00:00,P0120,S010,2,60.7,38.0,Paid,N
ORD010817,2024-08-15 00:00:00,P0239,S008,4,385.5,4.0,Paid,N
ORD010818,2024-06-21 00:00:00,P0047,S004,5,680.99,29.0,Paid,N
ORD010819,2024-08-11 00:00:00,P0189,S013,2,507.66,6.0,Paid,N
ORD010820,2024-08-09 00:00:00,P0051,S018,4,419.19,13.0,Paid,N
ORD010821,2024-05-14 00:00:00,P0159,S017,2,82.39,25.0,Paid,N
ORD010822,2024-08-28 00:00:00,P0184,S011,2,936.2,37.0,Paid,N
ORD010823,2024-07-22 00:00:00,P0213,S016,2,2582.9,25.0,Paid,N
ORD010824,2024-08-22 00:00:00,P0294,S016,2,2196.76,23.0,Refunded,N
ORD010825,2024-07-02 00:00:00,P0274,S013,5,1493.59,11.0,Paid,N
ORD010826,2024-07-28 00:00:00,P0277,S018,2,346.66,35.0,Paid,N
ORD010827,2024-06-26 00:00:00,P0238,S010,4,258.72,20.0,Paid,N
ORD010828,2024-05-26 00:00:00,P0124,S007,4,3045.83,9.0,Paid,N
ORD010829,2024-05-28 00:00:00,P0275,S006,2,3586.99,20.0,Paid,N
ORD010830,2024-08-09 00:00:00,P0150,S006,3,411.52,39.0,Paid,N
ORD010831,2024-06-11 00:00:00,P0143,S005,3,3474.05,1.0,Paid,Y
ORD010832,2024-08-28 00:00:00,P0300,S008,2,3775.47,8.0,Paid,N
ORD010833,2024-05-25 00:00:00,P0174,S010,3,1682.46,11.0,Paid,N
ORD010834,2024-06-09 00:00:00,P0126,S012,1,2988.14,,Paid,N
ORD010835,2024-07-22 00:00:00,P0047,S016,2,680.99,10.0,Paid,N
ORD010836,2024-07-27 00:00:00,P0272,S017,2,3455.45,12.0,Refunded,N
ORD010837,2024-06-28 00:00:00,P0191,S004,4,430.34,34.0,Paid,N
ORD010838,2024-08-06 00:00:00,P0062,S012,4,3558.15,13.0,Paid,N
ORD010839,2024-05-30 00:00:00,P0014,S009,4,2671.75,7.0,Paid,N
ORD010840,2024-06-07 00:00:00,P0083,S002,3,299.06,34.0,Refunded,N
ORD010841,2024-09-01 00:00:00,P0242,S007,1,162.75,38.0,Paid,N
ORD010842,99/99/9999,P0096,S013,4,3815.88,19.0,Paid,N
ORD010843,2024-08-13 00:00:00,P0109,S007,4,972.15,25.0,Paid,N
ORD010844,2024-06-03 00:00:00,P0061,S009,3,2615.93,39.0,Failed,N
ORD010845,2024-06-19 00:00:00,P0204,S014,2,1769.65,27.0,Paid,N
ORD010846,2024-05-18 00:00:00,P0181,S008,5,2694.23,11.0,Paid,N
ORD010847,2024-05-23 00:00:00,P0046,S013,3,1110.8,20.0,Failed,N
ORD010848,2024-07-22 00:00:00,P0289,S009,1,1119.89,18.0,Paid,N
ORD010849,2024-06-19 00:00:00,P0035,S012,2,3282.09,29.0,Refunded,N
ORD010850,2024-07-21 00:00:00,P0242,S014,3,162.75,2.0,Paid,N
ORD010851,2024-06-18 00:00:00,P0281,S016,2,2183.91,0.0,Paid,N
ORD010852,2024-05-13 00:00:00,P0153,S016,3,750.28,23.0,Paid,N
ORD010853,2024-08-26 00:00:00,P0021,S002,2,3097.85,15.0,Paid,N
ORD010854,2024-09-01 00:00:00,P0255,S007,2,1642.9,0.0,Paid,N
ORD010855,2024-08-03 00:00:00,P0148,S011,1,3459.37,2.0,Paid,N
ORD010856,2024-07-10 00:00:00,P0024,S009,4,281.7,0.0,Paid,N
ORD010857,2024-08-03 00:00:00,P0242,S014,2,162.75,23.0,Failed,N
ORD010858,2024-08-01 00:00:00,P0172,S005,5,438.77,13.0,Paid,Y
ORD010859,2024-07-08 00:00:00,P0139,S009,2,1154.99,19.0,Paid,N
ORD010860,2024-05-13 00:00:00,P0173,S011,4,3019.08,33.0,Paid,N
ORD010861,2024-06-16 00:00:00,P0128,S009,5,775.96,7.0,Paid,N
ORD010862,2024-05-21 00:00:00,P0264,S008,5,3444.68,9.0,Paid,N
ORD010863,2024-08-24 00:00:00,P0125,S002,4,1660.03,10.0,Failed,N
ORD010864,2024-09-04 00:00:00,P0051,S016,4,419.19,13.0,Failed,N
ORD010865,2024-07-04 00:00:00,P0090,S017,1,3058.04,6.0,Paid,N
ORD010866,2024-06-08 00:00:00,P0287,S006,4,2476.64,37.0,Paid,N
ORD010867,2024-06-12 00:00:00,P0029,S008,2,333.97,3.0,Paid,N
ORD010868,2024-08-06 00:00:00,P0220,S002,4,2371.32,31.0,Paid,N
ORD010869,2024-08-18 00:00:00,P0008,S001,2,961.59,19.0,Paid,N
ORD010870,99/99/9999,P0128,S011,2,775.96,13.0,Paid,N
ORD010871,2024-06-30 00:00:00,P0020,S007,2,1224.0,,Paid,N
ORD010872,2024-07-02 00:00:00,P0129,S004,5,1441.84,21.0,Paid,N
ORD010873,2024-05-19 00:00:00,P0086,S016,2,1141.74,25.0,Paid,N
ORD010874,2024-08-29 00:00:00,P0008,S014,5,961.59,33.0,Paid,N
ORD010875,2024-08-17 00:00:00,P0067,S011,3,559.15,6.0,Failed,Y
ORD010876,2024-05-27 00:00:00,P0199,S016,4,1454.09,4.0,Refunded,N
ORD010877,2024-06-03 00:00:00,P0034,S013,1,1844.45,38.0,Paid,N
ORD010878,2024-05-26 00:00:00,P0269,S013,4,4035.46,35.0,Paid,N
ORD001840,2024-08-14 00:00:00,P0018,S004,1,2433.55,0.0,Paid,N
ORD010880,2024-07-02 00:00:00,P0210,S003,2,133.43,29.0,Paid,N
ORD010881,2024-09-03 00:00:00,P0033,S004,2,1660.49,32.0,Failed,N
ORD010882,2024-06-10 00:00:00,P0057,S003,1,149.15,22.0,Paid,N
ORD010883,2024-05-26 00:00:00,P0197,S014,3,954.64,31.0,Paid,N
ORD010884,2024-07-05 00:00:00,P0124,S001,5,3045.83,3.0,Paid,N
